"id","decimal","hex","tagsite","tagdate","genus_species","sex","reproductive_status","age","contact_name","contact_email"
"*989001038918682",989.001038918682,"3DD.003DECA41A","navachiste","2/22/2022","Leptonycteris yerbabuenae","female","pregnant","adult","Veronica Zamora-Gutierrez","zamora.gtz@gmail.com"
"*989001038918594",989.001038918594,"3DD.003DECA3C2","navachiste","2/22/2022","Leptonycteris yerbabuenae","female","non-reproductive","adult","Veronica Zamora-Gutierrez","zamora.gtz@gmail.com"
"*989001038918648",989.001038918648,"3DD.003DECA3F8","navachiste","2/22/2022","Leptonycteris yerbabuenae","female","non-reproductive","adult","Veronica Zamora-Gutierrez","zamora.gtz@gmail.com"
"*989001038918629",989.001038918629,"3DD.003DECA3E5","navachiste","2/22/2022","Leptonycteris yerbabuenae","female","non-reproductive","adult","Veronica Zamora-Gutierrez","zamora.gtz@gmail.com"
"*989001038918607",989.001038918607,"3DD.003DECA3CF","navachiste","2/22/2022","Leptonycteris yerbabuenae","female","non-reproductive","adult","Veronica Zamora-Gutierrez","zamora.gtz@gmail.com"
"*989001038918606",989.001038918606,"3DD.003DECA3CE","navachiste","2/22/2022","Leptonycteris yerbabuenae","female","non-reproductive","adult","Veronica Zamora-Gutierrez","zamora.gtz@gmail.com"
"*989001038918688",989.001038918688,"3DD.003DECA420","navachiste","2/22/2022","Leptonycteris yerbabuenae","female","pregnant","adult","Veronica Zamora-Gutierrez","zamora.gtz@gmail.com"
"*989001038918678",989.001038918678,"3DD.003DECA416","navachiste","2/22/2022","Leptonycteris yerbabuenae","female","pregnant","adult","Veronica Zamora-Gutierrez","zamora.gtz@gmail.com"
"*989001038918603",989.001038918603,"3DD.003DECA3CB","navachiste","2/22/2022","Leptonycteris yerbabuenae","female","pregnant","adult","Veronica Zamora-Gutierrez","zamora.gtz@gmail.com"
"*989001038918657",989.001038918657,"3DD.003DECA401","navachiste","2/22/2022","Leptonycteris yerbabuenae","female","pregnant","adult","Veronica Zamora-Gutierrez","zamora.gtz@gmail.com"
"*989001038918621",989.001038918621,"3DD.003DECA3DD","navachiste","2/22/2022","Leptonycteris yerbabuenae","female","pregnant","adult","Veronica Zamora-Gutierrez","zamora.gtz@gmail.com"
"*989001038918613",989.001038918613,"3DD.003DECA3D5","navachiste","2/22/2022","Leptonycteris yerbabuenae","female","non-reproductive","adult","Veronica Zamora-Gutierrez","zamora.gtz@gmail.com"
"*989001038918616",989.001038918616,"3DD.003DECA3D8","navachiste","2/22/2022","Leptonycteris yerbabuenae","female","pregnant","adult","Veronica Zamora-Gutierrez","zamora.gtz@gmail.com"
"*989001038918668",989.001038918668,"3DD.003DECA40C","navachiste","2/23/2022","Leptonycteris yerbabuenae","female","pregnant","adult","Veronica Zamora-Gutierrez","zamora.gtz@gmail.com"
"*989001038918596",989.001038918596,"3DD.003DECA3C4","navachiste","2/23/2022","Leptonycteris yerbabuenae","male","testes-descended","adult","Veronica Zamora-Gutierrez","zamora.gtz@gmail.com"
"*989001038918610",989.00103891861,"3DD.003DECA3D2","navachiste","2/23/2022","Leptonycteris yerbabuenae","female","pregnant","adult","Veronica Zamora-Gutierrez","zamora.gtz@gmail.com"
"*989001038918654",989.001038918654,"3DD.003DECA3FE","navachiste","2/23/2022","Leptonycteris yerbabuenae","female","pregnant","adult","Veronica Zamora-Gutierrez","zamora.gtz@gmail.com"
"*989001038918600",989.0010389186,"3DD.003DECA3C8","navachiste","2/23/2022","Leptonycteris yerbabuenae","female","pregnant","adult","Veronica Zamora-Gutierrez","zamora.gtz@gmail.com"
"*989001038918651",989.001038918651,"3DD.003DECA3FB","navachiste","2/23/2022","Leptonycteris yerbabuenae","female","pregnant","adult","Veronica Zamora-Gutierrez","zamora.gtz@gmail.com"
"*989001038918630",989.00103891863,"3DD.003DECA3E6","navachiste","2/23/2022","Leptonycteris yerbabuenae","female","pregnant","adult","Veronica Zamora-Gutierrez","zamora.gtz@gmail.com"
"*989001038918649",989.001038918649,"3DD.003DECA3F9","navachiste","2/23/2022","Leptonycteris yerbabuenae","female","pregnant","adult","Veronica Zamora-Gutierrez","zamora.gtz@gmail.com"
"*989001038918598",989.001038918598,"3DD.003DECA3C6","navachiste","2/23/2022","Leptonycteris yerbabuenae","female","pregnant","adult","Veronica Zamora-Gutierrez","zamora.gtz@gmail.com"
"*989001038918623",989.001038918623,"3DD.003DECA3DF","navachiste","2/23/2022","Leptonycteris yerbabuenae","male","non-reproductive","adult","Veronica Zamora-Gutierrez","zamora.gtz@gmail.com"
"*989001038918632",989.001038918632,"3DD.003DECA3E8","navachiste","2/23/2022","Leptonycteris yerbabuenae","female","pregnant","adult","Veronica Zamora-Gutierrez","zamora.gtz@gmail.com"
"*989001038918676",989.001038918676,"3DD.003DECA414","navachiste","2/23/2022","Leptonycteris yerbabuenae","female","non-reproductive","adult","Veronica Zamora-Gutierrez","zamora.gtz@gmail.com"
"*989001038918624",989.001038918624,"3DD.003DECA3E0","navachiste","2/23/2022","Leptonycteris yerbabuenae","female","pregnant","adult","Veronica Zamora-Gutierrez","zamora.gtz@gmail.com"
"*989001038918666",989.001038918666,"3DD.003DECA40A","navachiste","2/23/2022","Leptonycteris yerbabuenae","female","pregnant","adult","Veronica Zamora-Gutierrez","zamora.gtz@gmail.com"
"*989001038918590",989.00103891859,"3DD.003DECA3BE","navachiste","2/23/2022","Leptonycteris yerbabuenae","female","pregnant","adult","Veronica Zamora-Gutierrez","zamora.gtz@gmail.com"
"*989001038918628",989.001038918628,"3DD.003DECA3E4","navachiste","2/23/2022","Leptonycteris yerbabuenae","female","pregnant","adult","Veronica Zamora-Gutierrez","zamora.gtz@gmail.com"
"*989001038918593",989.001038918593,"3DD.003DECA3C1","navachiste","2/23/2022","Leptonycteris yerbabuenae","female","pregnant","adult","Veronica Zamora-Gutierrez","zamora.gtz@gmail.com"
"*989001040637867",989.001040637867,"3DD.003E06DFAB","pinacate","5/8/2022","Leptonycteris yerbabuenae","female","non-reproductive","adult","Rodrigo Medellín","medellin@iecologia.unam.mx"
"*989001040637919",989.001040637919,"3DD.003E06DFDF","pinacate","5/8/2022","Leptonycteris yerbabuenae","female","lactating","adult","Rodrigo Medellín","medellin@iecologia.unam.mx"
"*989001040637866",989.001040637866,"3DD.003E06DFAA","pinacate","5/8/2022","Leptonycteris yerbabuenae","female","non-reproductive","adult","Rodrigo Medellín","medellin@iecologia.unam.mx"
"*989001040637920",989.00104063792,"3DD.003E06DFE0","pinacate","5/8/2022","Leptonycteris yerbabuenae","female","non-reproductive","adult","Rodrigo Medellín","medellin@iecologia.unam.mx"
"*989001040637854",989.001040637854,"3DD.003E06DF9E","pinacate","5/8/2022","Leptonycteris yerbabuenae","female","lactating","adult","Rodrigo Medellín","medellin@iecologia.unam.mx"
"*989001040637944",989.001040637944,"3DD.003E06DFF8","pinacate","5/8/2022","Leptonycteris yerbabuenae","female","lactating","adult","Rodrigo Medellín","medellin@iecologia.unam.mx"
"*989001040637909",989.001040637909,"3DD.003E06DFD5","pinacate","5/8/2022","Leptonycteris yerbabuenae","female","lactating","adult","Rodrigo Medellín","medellin@iecologia.unam.mx"
"*989001040637852",989.001040637852,"3DD.003E06DF9C","pinacate","5/8/2022","Leptonycteris yerbabuenae","female","non-reproductive","adult","Rodrigo Medellín","medellin@iecologia.unam.mx"
"*989001040637889",989.001040637889,"3DD.003E06DFC1","pinacate","5/8/2022","Leptonycteris yerbabuenae","female","lactating","adult","Rodrigo Medellín","medellin@iecologia.unam.mx"
"*989001040637902",989.001040637902,"3DD.003E06DFCE","pinacate","5/8/2022","Leptonycteris yerbabuenae","female","lactating","adult","Rodrigo Medellín","medellin@iecologia.unam.mx"
"*989001040637896",989.001040637896,"3DD.003E06DFC8","pinacate","5/8/2022","Leptonycteris yerbabuenae","female","lactating","adult","Rodrigo Medellín","medellin@iecologia.unam.mx"
"*989001040637437",989.001040637437,"3DD.003E06DDFD","pinacate","5/8/2022","Leptonycteris yerbabuenae","female","non-reproductive","adult","Rodrigo Medellín","medellin@iecologia.unam.mx"
"*989001040637904",989.001040637904,"3DD.003E06DFD0","pinacate","5/8/2022","Leptonycteris yerbabuenae","female","lactating","adult","Rodrigo Medellín","medellin@iecologia.unam.mx"
"*989001040637941",989.001040637941,"3DD.003E06DFF5","pinacate","5/8/2022","Leptonycteris yerbabuenae","female","lactating","adult","Rodrigo Medellín","medellin@iecologia.unam.mx"
"*989001040637868",989.001040637868,"3DD.003E06DFAC","pinacate","5/8/2022","Leptonycteris yerbabuenae","female","non-reproductive","adult","Rodrigo Medellín","medellin@iecologia.unam.mx"
"*989001040637895",989.001040637895,"3DD.003E06DFC7","pinacate","5/8/2022","Leptonycteris yerbabuenae","female","non-reproductive","adult","Rodrigo Medellín","medellin@iecologia.unam.mx"
"*989001040637912",989.001040637912,"3DD.003E06DFD8","pinacate","5/8/2022","Leptonycteris yerbabuenae","female","non-reproductive","adult","Rodrigo Medellín","medellin@iecologia.unam.mx"
"*989001040637946",989.001040637946,"3DD.003E06DFFA","pinacate","5/8/2022","Leptonycteris yerbabuenae","female","lactating","adult","Rodrigo Medellín","medellin@iecologia.unam.mx"
"*989001040637853",989.001040637853,"3DD.003E06DF9D","pinacate","5/8/2022","Leptonycteris yerbabuenae","female","non-reproductive","adult","Rodrigo Medellín","medellin@iecologia.unam.mx"
"*989001040637875",989.001040637875,"3DD.003E06DFB3","pinacate","5/8/2022","Leptonycteris yerbabuenae","female","lactating","adult","Rodrigo Medellín","medellin@iecologia.unam.mx"
"*989001040637914",989.001040637914,"3DD.003E06DFDA","pinacate","5/8/2022","Leptonycteris yerbabuenae","female","non-reproductive","adult","Rodrigo Medellín","medellin@iecologia.unam.mx"
"*989001040637942",989.001040637942,"3DD.003E06DFF6","pinacate","5/8/2022","Leptonycteris yerbabuenae","female","lactating","adult","Rodrigo Medellín","medellin@iecologia.unam.mx"
"*989001040637887",989.001040637887,"3DD.003E06DFBF","pinacate","5/8/2022","Leptonycteris yerbabuenae","female","lactating","adult","Rodrigo Medellín","medellin@iecologia.unam.mx"
"*989001040637908",989.001040637908,"3DD.003E06DFD4","pinacate","5/8/2022","Leptonycteris yerbabuenae","female","lactating","adult","Rodrigo Medellín","medellin@iecologia.unam.mx"
"*989001040637913",989.001040637913,"3DD.003E06DFD9","pinacate","5/8/2022","Leptonycteris yerbabuenae","female","non-reproductive","adult","Rodrigo Medellín","medellin@iecologia.unam.mx"
"*989001040637903",989.001040637903,"3DD.003E06DFCF","pinacate","5/8/2022","Leptonycteris yerbabuenae","female","lactating","adult","Rodrigo Medellín","medellin@iecologia.unam.mx"
"*989001040637897",989.001040637897,"3DD.003E06DFC9","pinacate","5/8/2022","Leptonycteris yerbabuenae","female","lactating","adult","Rodrigo Medellín","medellin@iecologia.unam.mx"
"*989001040637886",989.001040637886,"3DD.003E06DFBE","pinacate","5/8/2022","Leptonycteris yerbabuenae","female","non-reproductive","adult","Rodrigo Medellín","medellin@iecologia.unam.mx"
"*989001040637855",989.001040637855,"3DD.003E06DF9F","pinacate","5/8/2022","Leptonycteris yerbabuenae","female","lactating","adult","Rodrigo Medellín","medellin@iecologia.unam.mx"
"*989001040637939",989.001040637939,"3DD.003E06DFF3","pinacate","5/8/2022","Leptonycteris yerbabuenae","female","lactating","adult","Rodrigo Medellín","medellin@iecologia.unam.mx"
"*989001040637916",989.001040637916,"3DD.003E06DFDC","pinacate","5/8/2022","Leptonycteris yerbabuenae","female","lactating","adult","Rodrigo Medellín","medellin@iecologia.unam.mx"
"*989001040637874",989.001040637874,"3DD.003E06DFB2","pinacate","5/8/2022","Leptonycteris yerbabuenae","female","lactating","adult","Rodrigo Medellín","medellin@iecologia.unam.mx"
"*989001040637940",989.00104063794,"3DD.003E06DFF4","pinacate","5/8/2022","Leptonycteris yerbabuenae","female","non-reproductive","adult","Rodrigo Medellín","medellin@iecologia.unam.mx"
"*989001040637933",989.001040637933,"3DD.003E06DFED","pinacate","5/8/2022","Leptonycteris yerbabuenae","female","non-reproductive","adult","Rodrigo Medellín","medellin@iecologia.unam.mx"
"*989001040637859",989.001040637859,"3DD.003E06DFA3","pinacate","5/8/2022","Leptonycteris yerbabuenae","female","non-reproductive","adult","Rodrigo Medellín","medellin@iecologia.unam.mx"
"*989001040637938",989.001040637938,"3DD.003E06DFF2","pinacate","5/8/2022","Leptonycteris yerbabuenae","female","lactating","adult","Rodrigo Medellín","medellin@iecologia.unam.mx"
"*989001040637869",989.001040637869,"3DD.003E06DFAD","pinacate","5/8/2022","Leptonycteris yerbabuenae","female","lactating","adult","Rodrigo Medellín","medellin@iecologia.unam.mx"
"*989001040637881",989.001040637881,"3DD.003E06DFB9","pinacate","5/8/2022","Leptonycteris yerbabuenae","female","non-reproductive","adult","Rodrigo Medellín","medellin@iecologia.unam.mx"
"*989001040637857",989.001040637857,"3DD.003E06DFA1","pinacate","5/8/2022","Leptonycteris yerbabuenae","female","lactating","adult","Rodrigo Medellín","medellin@iecologia.unam.mx"
"*989001040637923",989.001040637923,"3DD.003E06DFE3","pinacate","5/8/2022","Leptonycteris yerbabuenae","female","lactating","adult","Rodrigo Medellín","medellin@iecologia.unam.mx"
"*989001040637925",989.001040637925,"3DD.003E06DFE5","pinacate","5/8/2022","Leptonycteris yerbabuenae","female","lactating","adult","Rodrigo Medellín","medellin@iecologia.unam.mx"
"*989001040637907",989.001040637907,"3DD.003E06DFD3","pinacate","5/8/2022","Leptonycteris yerbabuenae","female","lactating","adult","Rodrigo Medellín","medellin@iecologia.unam.mx"
"*989001040637893",989.001040637893,"3DD.003E06DFC5","pinacate","5/8/2022","Leptonycteris yerbabuenae","female","non-reproductive","adult","Rodrigo Medellín","medellin@iecologia.unam.mx"
"*989001040637926",989.001040637926,"3DD.003E06DFE6","pinacate","5/8/2022","Leptonycteris yerbabuenae","female","lactating","adult","Rodrigo Medellín","medellin@iecologia.unam.mx"
"*989001040637873",989.001040637873,"3DD.003E06DFB1","pinacate","5/8/2022","Leptonycteris yerbabuenae","female","lactating","adult","Rodrigo Medellín","medellin@iecologia.unam.mx"
"*989001040637931",989.001040637931,"3DD.003E06DFEB","pinacate","5/8/2022","Leptonycteris yerbabuenae","female","lactating","adult","Rodrigo Medellín","medellin@iecologia.unam.mx"
"*989001040637918",989.001040637918,"3DD.003E06DFDE","pinacate","5/8/2022","Leptonycteris yerbabuenae","female","lactating","adult","Rodrigo Medellín","medellin@iecologia.unam.mx"
"*989001040637911",989.001040637911,"3DD.003E06DFD7","pinacate","5/8/2022","Leptonycteris yerbabuenae","female","non-reproductive","adult","Rodrigo Medellín","medellin@iecologia.unam.mx"
"*989001040637901",989.001040637901,"3DD.003E06DFCD","pinacate","5/8/2022","Leptonycteris yerbabuenae","female","lactating","adult","Rodrigo Medellín","medellin@iecologia.unam.mx"
"*989001040637862",989.001040637862,"3DD.003E06DFA6","pinacate","5/8/2022","Leptonycteris yerbabuenae","female","lactating","adult","Rodrigo Medellín","medellin@iecologia.unam.mx"
"*989001040637876",989.001040637876,"3DD.003E06DFB4","pinacate","5/8/2022","Leptonycteris yerbabuenae","female","lactating","adult","Rodrigo Medellín","medellin@iecologia.unam.mx"
"*989001040637947",989.001040637947,"3DD.003E06DFFB","pinacate","5/8/2022","Leptonycteris yerbabuenae","female","lactating","adult","Rodrigo Medellín","medellin@iecologia.unam.mx"
"*989001040637915",989.001040637915,"3DD.003E06DFDB","pinacate","5/8/2022","Leptonycteris yerbabuenae","female","lactating","adult","Rodrigo Medellín","medellin@iecologia.unam.mx"
"*989001040637858",989.001040637858,"3DD.003E06DFA2","pinacate","5/8/2022","Leptonycteris yerbabuenae","female","non-reproductive","adult","Rodrigo Medellín","medellin@iecologia.unam.mx"
"*989001040637945",989.001040637945,"3DD.003E06DFF9","pinacate","5/8/2022","Leptonycteris yerbabuenae","female","non-reproductive","adult","Rodrigo Medellín","medellin@iecologia.unam.mx"
"*989001040637943",989.001040637943,"3DD.003E06DFF7","pinacate","5/8/2022","Leptonycteris yerbabuenae","female","lactating","adult","Rodrigo Medellín","medellin@iecologia.unam.mx"
"*989001040637948",989.001040637948,"3DD.003E06DFFC","pinacate","5/8/2022","Leptonycteris yerbabuenae","female","lactating","adult","Rodrigo Medellín","medellin@iecologia.unam.mx"
"*989001040637928",989.001040637928,"3DD.003E06DFE8","pinacate","5/8/2022","Leptonycteris yerbabuenae","female","non-reproductive","adult","Rodrigo Medellín","medellin@iecologia.unam.mx"
"*989001040637934",989.001040637934,"3DD.003E06DFEE","pinacate","5/8/2022","Leptonycteris yerbabuenae","female","lactating","adult","Rodrigo Medellín","medellin@iecologia.unam.mx"
"*989001040637930",989.00104063793,"3DD.003E06DFEA","pinacate","5/8/2022","Leptonycteris yerbabuenae","female","lactating","adult","Rodrigo Medellín","medellin@iecologia.unam.mx"
"*989001040637905",989.001040637905,"3DD.003E06DFD1","pinacate","5/8/2022","Leptonycteris yerbabuenae","female","non-reproductive","adult","Rodrigo Medellín","medellin@iecologia.unam.mx"
"*989001040637932",989.001040637932,"3DD.003E06DFEC","pinacate","5/8/2022","Leptonycteris yerbabuenae","female","non-reproductive","adult","Rodrigo Medellín","medellin@iecologia.unam.mx"
"*989001040637871",989.001040637871,"3DD.003E06DFAF","pinacate","5/8/2022","Leptonycteris yerbabuenae","female","lactating","adult","Rodrigo Medellín","medellin@iecologia.unam.mx"
"*989001040637899",989.001040637899,"3DD.003E06DFCB","pinacate","5/8/2022","Leptonycteris yerbabuenae","female","lactating","adult","Rodrigo Medellín","medellin@iecologia.unam.mx"
"*989001040637877",989.001040637877,"3DD.003E06DFB5","pinacate","5/8/2022","Leptonycteris yerbabuenae","female","lactating","adult","Rodrigo Medellín","medellin@iecologia.unam.mx"
"*989001040637950",989.00104063795,"3DD.003E06DFFE","pinacate","5/8/2022","Leptonycteris yerbabuenae","female","lactating","adult","Rodrigo Medellín","medellin@iecologia.unam.mx"
"*989001040637929",989.001040637929,"3DD.003E06DFE9","pinacate","5/8/2022","Leptonycteris yerbabuenae","female","non-reproductive","adult","Rodrigo Medellín","medellin@iecologia.unam.mx"
"*989001040637894",989.001040637894,"3DD.003E06DFC6","pinacate","5/8/2022","Leptonycteris yerbabuenae","female","lactating","adult","Rodrigo Medellín","medellin@iecologia.unam.mx"
